ticker,name,market,security_type,ohlcv_rows,trade_dates,min_date,max_date,has_krx
094840,슈프리마에이치큐,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
094850,참좋은여행,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
094860,네오리진,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
094940,푸른기술,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
094970,제이엠티,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
095190,신화프리텍,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
095270,웨이브일렉트로,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
095300,엔에스브이,KOSDAQ,,326,326,2016-05-20,2017-09-11,t
095340,ISC,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
095500,미래나노텍,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
095570,AJ네트웍스,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
095610,테스,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
095660,네오위즈,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
095700,제넥신,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
095720,웅진씽크빅,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
095910,에스에너지,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
096040,이트론,KOSDAQ,,2286,2286,2016-05-20,2025-09-09,t
096240,크레버스,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
096250,와이즈넛,KOSDAQ,,319,319,2025-01-24,2026-05-20,t
096300,베트남개발1,KOSPI,,1650,1650,2016-05-20,2023-02-01,t
096350,대창솔루션,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
096530,씨젠,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
096610,알에프세미,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
096630,에스코넥,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
096640,멜파스,KOSDAQ,,1762,1762,2016-05-20,2023-07-14,t
096690,에이루트,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
096760,JW홀딩스,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
096770,SK이노베이션,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
096775,SK이노베이션우,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
096870,엘디티,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
097230,HJ중공업,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
097520,엠씨넥스,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
097780,에코볼트,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
097800,윈팩,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
097870,효성오앤비,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
097950,CJ제일제당,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
097955,CJ제일제당 우,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
098070,한텍,KOSDAQ,,285,285,2025-03-20,2026-05-20,t
098120,마이크로컨텍솔,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
098460,고영,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
098660,에스티오,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
099190,아이센스,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
099220,SDN,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
099320,쎄트렉아이,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
099340,하나니켈1호,KOSPI,,1010,1010,2016-05-20,2020-06-30,t
099350,하나니켈2호,KOSPI,,1010,1010,2016-05-20,2020-06-30,t
099390,브레인즈컴퍼니,KOSDAQ,,1161,1161,2021-08-19,2026-05-20,t
099410,동방선기,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
099430,바이오플러스,KOSDAQ,,1137,1137,2021-09-27,2026-05-20,t
099440,스맥,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
099520,DGI,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
099660,신텍,KOSDAQ,,523,523,2016-05-20,2018-07-06,t
099750,이지케어텍,KOSDAQ,,1759,1759,2019-03-22,2026-05-20,t
099830,씨그널엔터테인먼트그룹,KOSDAQ,,481,481,2016-05-20,2018-05-03,t
100030,인지소프트,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
100090,SK오션플랜트,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
100120,뷰웍스,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
100130,동국S&C,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
100220,비상교육,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
100250,진양홀딩스,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
100590,머큐리,KOSDAQ,,1822,1822,2018-12-14,2026-05-20,t
100660,서암기계공업,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
100700,세운메디칼,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
100790,미래에셋벤처투자,KOSDAQ,,1764,1764,2019-03-15,2026-05-20,t
100840,SNT에너지,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
101000,KS인더스트리,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
101060,SBS미디어홀딩스,KOSPI,,1394,1394,2016-05-20,2022-01-17,t
101140,인바이오젠,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
101160,월덱스,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
101170,우림피티에스,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
101240,씨큐브,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
101330,모베이스,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
101360,에코앤드림,KOSDAQ,,1422,1422,2020-07-30,2026-05-20,t
101390,아이엠,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
101400,엔시트론,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
101490,에스앤에스텍,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
101530,해태제과식품,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
101670,하이드로리튬,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
101680,한국정밀기계,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
101730,위메이드맥스,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
101930,인화정공,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
101970,우양에이치씨,KOSDAQ,,279,279,2025-03-28,2026-05-20,t
102120,어보브반도체,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
102210,에이치디,KOSDAQ,,1207,1207,2016-05-20,2021-04-16,t
102260,동성케미컬,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
102280,쌍방울,KOSPI,,2338,2338,2016-05-20,2025-11-27,t
102370,케이옥션,KOSDAQ,,1055,1055,2022-01-24,2026-05-20,t
102460,이연제약,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
102710,이엔에프테크놀로지,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
102940,코오롱생명과학,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
103130,웅진에너지,KOSPI,,988,988,2016-05-20,2020-05-29,t
103140,풍산,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
103230,에스앤더블류,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
103590,일진전기,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
103840,우양,KOSDAQ,,1594,1594,2019-11-20,2026-05-20,t
104040,디에스엠,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
104110,신성이엔지,KOSPI,,154,154,2016-05-20,2016-12-29,t
104120,신성에프에이,KOSPI,,154,154,2016-05-20,2016-12-29,t
104200,NHN벅스,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
104460,디와이피엔에프,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
104480,티케이케미칼,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
104540,코렌텍,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
104620,노랑풍선,KOSDAQ,,1792,1792,2019-01-30,2026-05-20,t
104700,한국철강,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
104830,원익머트리얼즈,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
105330,케이엔더블유,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
105550,엣지파운드리,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
105560,KB금융,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
105630,한세실업,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
105740,디케이락,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
105760,포스뱅크,KOSDAQ,,560,560,2024-01-29,2026-05-20,t
105840,우진,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
106080,케이이엠텍,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
106190,하이텍팜,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
106240,파인테크닉스,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
106520,노블엠앤비,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
107590,미원홀딩스,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
107600,새빗켐,KOSDAQ,,925,925,2022-08-04,2026-05-20,t
107640,한중엔시에스,KOSDAQ,,463,463,2024-06-24,2026-05-20,t
108230,톱텍,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
108320,LX세미콘,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
108380,대양전기공업,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
108490,로보티즈,KOSDAQ,,1857,1857,2018-10-26,2026-05-20,t
108670,LX하우시스,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
108675,LX하우시스우,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
108790,인터파크,KOSDAQ,,1021,1021,2016-05-20,2020-07-15,t
108860,셀바스AI,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
109070,주성코퍼레이션,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
109080,옵티시스,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
109610,에스와이,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
109670,씨싸이트,KOSDAQ,,584,584,2023-12-21,2026-05-20,t
109740,디에스케이,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
109820,진매트릭스,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
109860,동일금속,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
109960,앱토크롬,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
110020,전진바이오팜,KOSDAQ,,1822,1822,2018-12-14,2026-05-20,t
110570,넥솔론,KOSPI,,226,226,2016-05-20,2017-04-14,t
110790,크리스에프앤씨,KOSDAQ,,1874,1874,2018-10-01,2026-05-20,t
110990,디아이티,KOSDAQ,,1909,1909,2018-08-07,2026-05-20,t
111110,호전실업,KOSPI,,2278,2278,2017-02-02,2026-05-20,t
111380,동인기연,KOSPI,,606,606,2023-11-21,2026-05-20,t
111710,남화산업,KOSDAQ,,1833,1833,2018-11-29,2026-05-20,t
111770,영원무역,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
111820,지유온,KOSDAQ,,1319,1319,2016-05-20,2021-09-29,t
111870,KH 미래물산,KOSDAQ,,2368,2368,2016-05-20,2026-01-13,t
112040,위메이드,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
112240,에스에프씨,KOSDAQ,,1009,1009,2016-05-20,2020-06-29,t
112290,와이씨켐,KOSDAQ,,940,940,2022-07-14,2026-05-20,t
112610,씨에스윈드,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
113810,디젠스,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
114090,GKL,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
114120,크루셜텍,KOSDAQ,,1904,1904,2016-05-20,2024-02-14,t
114190,강원에너지,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
114450,그린생명과학,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
114570,지스마트글로벌,KOSDAQ,,1417,1417,2016-05-20,2022-02-22,t
114630,폴라리스우노,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
114810,한솔아이원스,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
114840,아이패밀리에스씨,KOSDAQ,,1116,1116,2021-10-28,2026-05-20,t
115160,휴맥스,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
115180,큐리언트,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
115310,인포바인,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
115390,락앤락,KOSPI,,2103,2103,2016-05-20,2024-12-06,t
115440,우리넷,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
115450,HLB테라퓨틱스,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
115480,씨유메디칼,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
115500,케이씨에스,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
115530,씨엔플러스,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
115570,스타플렉스,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
115610,이미지스,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
115960,연우,KOSDAQ,,1917,1917,2016-05-20,2024-03-05,t
117580,대성에너지,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
117670,알파칩스,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
117730,티로보틱스,KOSDAQ,,1833,1833,2018-11-29,2026-05-20,t
117930,한진해운,KOSPI,,197,197,2016-05-20,2017-03-06,t
118000,메타케어,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
118990,모트렉스,KOSDAQ,,2153,2153,2017-08-04,2026-05-20,t
119500,포메탈,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
119610,인터로조,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
119650,KC코트렐,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
119830,아이텍,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
119850,지엔씨에너지,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
119860,커넥트웨이브,KOSDAQ,,2052,2052,2016-05-20,2024-09-23,t
120030,조선선재,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
120110,코오롱인더,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
120115,코오롱인더우,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
120240,대정화금,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
121440,골프존홀딩스,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
121600,나노신소재,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
121800,비덴트,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
121850,코이즈,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
121890,에스디시스템,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
122310,제노레이,KOSDAQ,,1958,1958,2018-05-28,2026-05-20,t
122350,삼기,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
122450,KX,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
122640,예스티,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
122690,서진오토모티브,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
122800,썬텍,KOSDAQ,,914,914,2016-05-20,2020-02-11,t
122870,와이지엔터테인먼트,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
122900,아이마켓코리아,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
122990,와이솔,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
123010,알엔티엑스,KOSDAQ,,2411,2411,2016-07-20,2026-05-20,t
123040,엠에스오토텍,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
123100,원익테라세미콘,KOSDAQ,,673,673,2016-05-20,2019-02-19,t
123260,파인넥스,KOSDAQ,,956,956,2016-05-20,2020-04-09,t
123330,제닉,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
123410,코리아에프티,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
123420,위메이드플레이,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
123570,이엠넷,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
123690,한국화장품,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
123700,SJM,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
123750,알톤,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
123840,뉴온,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
123860,아나패스,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
123890,한국자산신탁,KOSPI,,2416,2416,2016-07-13,2026-05-20,t
124500,아이티센글로벌,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
124560,태웅로직스,KOSDAQ,,1580,1580,2019-12-10,2026-05-20,t
125020,티씨머티리얼즈,KOSDAQ,,248,248,2025-05-15,2026-05-20,t
125210,아모그린텍,KOSDAQ,,1754,1754,2019-03-29,2026-05-20,t
125490,한라캐스트,KOSDAQ,,182,182,2025-08-20,2026-05-20,t
126340,비나텍,KOSDAQ,,1384,1384,2020-09-23,2026-05-20,t
126560,현대퓨처넷,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
126600,BGF에코머티리얼즈,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
126640,화신정공,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
126700,하이비젼시스템,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
126720,수산인더스트리,KOSPI,,928,928,2022-08-01,2026-05-20,t
126730,코칩,KOSDAQ,,495,495,2024-05-07,2026-05-20,t
126870,뉴로스,KOSDAQ,,1582,1582,2016-05-20,2022-10-25,t
126880,제이엔케이글로벌,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
127120,제이에스링크,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
127160,매직마이크로,KOSDAQ,,1560,1560,2016-05-20,2022-09-21,t
127710,아시아경제,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
127980,화인써키트,KOSDAQ,,792,792,2023-02-17,2026-05-20,t
128540,에코캡,KOSDAQ,,1829,1829,2018-12-05,2026-05-20,t
128660,피제이메탈,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
128820,대성산업,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
128940,한미약품,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
129260,인터지스,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
129890,앱코,KOSDAQ,,1338,1338,2020-12-02,2026-05-20,t
129920,대성하이텍,KOSDAQ,,914,914,2022-08-22,2026-05-20,t
130500,GH신소재,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
130580,나이스디앤비,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
130660,한전산업,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
130740,티피씨글로벌,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
130960,CJ E&M,KOSDAQ,,530,530,2016-05-20,2018-07-17,t
131030,옵투스제약,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
131090,시큐브,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
131100,티엔엔터테인먼트,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
131180,딜리,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
131220,대한과학,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
131290,티에스이,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
131370,알서포트,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
131390,원익피앤이,KOSDAQ,,1606,1606,2016-05-20,2022-11-28,t
131400,이브이첨단소재,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
131760,파인텍,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
131970,두산테스나,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
133750,메가엠디,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
133820,화인베스틸,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
134060,이퓨쳐,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
134380,미원화학,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
134580,탑코미디어,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
134780,화진,KOSDAQ,,1011,1011,2016-05-20,2020-07-01,t
134790,시디즈,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
136150,원일티엔아이,KOSDAQ,,252,252,2025-05-09,2026-05-20,t
136410,아셈스,KOSDAQ,,1048,1048,2022-02-07,2026-05-20,t
136480,하림,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
136490,선진,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
136510,스마트솔루션즈,KOSDAQ,,2013,2013,2016-05-20,2024-07-24,t
136540,윈스테크넷,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
137080,나래나노텍,KOSDAQ,,1047,1047,2022-02-08,2026-05-20,t
137310,에스디바이오센서,KOSPI,,1184,1184,2021-07-16,2026-05-20,t
137400,피엔티,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
137940,넥스트아이,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
137950,제이씨케미칼,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
138040,메리츠금융지주,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
138070,신진에스엠,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
138080,오이솔루션,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
138250,엔에스쇼핑,KOSPI,,1434,1434,2016-05-20,2022-03-21,t
138360,앤로보틱스,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
138490,코오롱ENP,KOSPI,,2430,2430,2016-05-20,2026-04-15,t
138580,비즈니스온,KOSDAQ,,1715,1715,2017-11-30,2024-11-21,t
138610,나이벡,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
138690,엘아이에스,KOSDAQ,,1858,1858,2016-05-20,2023-12-05,t
138930,BNK금융지주,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
139050,BF랩스,KOSDAQ,,2444,2444,2016-05-20,2026-05-07,t
139130,iM금융지주,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
139200,하이골드2호,KOSPI,,161,161,2016-05-20,2017-01-10,t
139480,이마트,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
139670,키네마스터,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
139990,아주스틸,KOSPI,,1160,1160,2021-08-20,2026-05-20,t
140070,서플러스글로벌,KOSDAQ,,2282,2282,2017-01-25,2026-05-20,t
140410,메지온,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
140430,카티스,KOSDAQ,,496,496,2024-05-03,2026-05-20,t
140520,대창스틸,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
140670,알에스오토메이션,KOSDAQ,,2148,2148,2017-08-11,2026-05-20,t
140860,파크시스템스,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
140890,트러스제7호,KOSPI,,724,724,2016-05-20,2019-05-03,t
140910,에이리츠,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
141000,비아트론,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
141020,디에스앤엘,KOSDAQ,,1875,1875,2016-05-20,2024-01-02,t
141070,맥스로텍,KOSDAQ,,1312,1312,2016-05-20,2021-09-15,t
141080,리가켐바이오,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
142210,유니트론텍,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
142280,녹십자엠에스,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
142760,모아라이프플러스,KOSDAQ,,2420,2420,2016-07-07,2026-05-20,t
143160,아이디스,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
143210,핸즈코퍼레이션,KOSPI,,2319,2319,2016-12-02,2026-05-20,t
143240,사람인,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
143540,영우디에스피,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
144510,지씨셀,KOSDAQ,,2430,2430,2016-06-23,2026-05-20,t
144620,코오롱머티리얼,KOSPI,,1343,1343,2016-05-20,2021-11-04,t
144960,뉴파워프라즈마,KOSDAQ,,2321,2321,2016-11-30,2026-05-20,t
145020,휴젤,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
145170,노브랜드,KOSDAQ,,484,484,2024-05-23,2026-05-20,t
145210,다이나믹디자인,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
145270,케이탑리츠,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
145720,덴티움,KOSPI,,2250,2250,2017-03-15,2026-05-20,t
145990,삼양사,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
145995,삼양사우,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
146060,율촌,KOSDAQ,,653,653,2023-09-08,2026-05-20,t
146320,비씨엔씨,KOSDAQ,,1031,1031,2022-03-03,2026-05-20,t
147760,피엠티,KOSDAQ,,2313,2313,2016-12-12,2026-05-20,t
147830,제룡산업,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
148140,비디아이,KOSDAQ,,1617,1617,2017-11-09,2024-06-05,t
148150,세경하이테크,KOSDAQ,,1670,1670,2019-07-30,2026-05-20,t
148250,알엔투테크놀로지,KOSDAQ,,2431,2431,2016-06-22,2026-05-20,t
148780,비큐AI,KOSDAQ,,958,958,2022-06-20,2026-05-20,t
148930,에이치와이티씨,KOSDAQ,,922,922,2022-08-09,2026-05-20,t
149940,모다,KOSDAQ,,1017,1017,2016-05-20,2020-07-09,t
149950,아바텍,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
149980,하이로닉,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
150840,인트로메딕,KOSDAQ,,2376,2376,2016-05-20,2026-01-23,t
150900,파수AI,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
151860,KG에코솔루션,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
151910,퓨처코어,KOSDAQ,,2336,2336,2016-05-20,2025-11-25,t
152330,코리아오토글라스,KOSPI,,1127,1127,2016-05-20,2020-12-17,t
152550,한국ANKOR유전,KOSPI,,2441,2441,2016-05-20,2026-04-30,t
153360,하이골드3호,KOSPI,,1448,1448,2016-05-20,2022-04-08,t
153460,네이블,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
153490,우리이앤엘하루틴,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
153710,옵티팜,KOSDAQ,,1857,1857,2018-10-26,2026-05-20,t
154030,아시아종묘,KOSDAQ,,2027,2027,2018-02-12,2026-05-20,t
154040,다산솔루에타,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
155650,와이엠씨,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
155660,DSR,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
155900,바다로19호,KOSPI,,1850,1850,2016-05-20,2023-11-23,t
155960,지디,KOSDAQ,,586,586,2016-05-20,2018-10-11,t
156100,엘앤케이바이오,KOSDAQ,,2321,2321,2016-11-30,2026-05-20,t
158310,참존글로벌,KOSDAQ,,1592,1592,2016-05-20,2022-11-08,t
158430,아톤,KOSDAQ,,1618,1618,2019-10-17,2026-05-20,t
